best_seller,course_rating_avarage,course_price,num_of_buyers_students,amount_of_instructor_studnets,num_articles,video_time_length,number_of_languages,last_update,instructor_rank,amount_of_what_you_will_learn_count,amount_of_requirments_count,amount_of_companies_support,course_rating_amount
0,4.3,59.9,476,1942,2,25.5,2,215,4.5,8,7,5,103
0,3.7,59.9,12609,31950,6,16.0,2,485,4.3,7,5,5,212
0,4.3,59.9,81,7850,4,22.5,2,60,4.6,3,6,0,15
0,3.7,59.9,23,501,2,5.0,2,275,4.3,1,6,0,5
0,4.6,59.9,2003,39510,4,13.5,2,150,4.5,10,6,5,349
0,4.6,59.9,904,131672,7,19.0,2,30,4.4,5,6,5,101
0,4.5,59.9,1055,110223,3,18.0,2,850,4.5,3,5,5,210
0,4.9,59.9,488,5300,16,16.5,2,30,4.4,10,6,5,78
0,4.4,59.9,2125,335374,7,6.5,2,0,4.6,3,6,5,699
0,4.3,59.9,288,237963,2,4.5,2,30,4.5,17,5,5,43
0,3.9,59.9,218,4259,3,4.5,2,395,4.0,11,6,0,19
0,4.5,59.9,8,1869,1,1.0,2,0,4.1,5,5,0,0
0,4.5,59.9,324,12631,3,11.5,2,1460,4.5,3,6,5,54
0,3.9,59.9,36671,37395,1,9.5,2,730,3.9,8,7,5,324
0,4.2,59.9,1073,14039,3,7.5,2,90,4.4,13,6,0,14
0,4.6,59.9,116,148204,1,5.5,2,455,4.3,10,6,5,14
0,4.1,59.9,129,7912,1,3.0,2,215,4.4,9,6,0,12
0,4.2,59.9,108,4233,1,14.5,2,945,4.1,10,5,0,16
0,3.6,59.9,202,7912,1,3.0,2,215,4.4,9,6,0,32
0,4.2,59.9,219,219,1,14.5,2,120,4.2,5,5,0,24
0,4.2,59.9,35,4991,2,10.5,2,90,4.7,14,5,0,8
0,4.2,59.9,2860,2860,2,6.5,2,760,4.2,5,5,0,48
0,4.5,59.9,664,13142,2,8.5,2,90,4.4,13,5,0,18
0,4.2,59.9,360,23995,8,5.0,2,580,4.2,5,6,5,55
0,4.0,59.9,168,1869,7,6.0,2,0,4.1,16,5,0,20
0,4.3,59.9,1516,335374,1,4.0,2,0,4.6,6,6,5,395
0,4.2,59.9,518,518,1,2.0,2,1245,4.2,1,6,5,104
0,4.6,59.9,134,19198,2,1.5,2,760,4.3,8,6,0,19
0,3.9,59.9,96,5587,6,3.0,2,90,4.0,4,6,0,6
0,4.1,59.9,129,16493,4,10.0,2,580,4.2,1,5,0,7
0,4.0,59.9,100,2411,1,5.5,2,120,4.6,7,6,0,17
0,3.8,59.9,4119,25578,1,5.0,2,1370,3.9,1,5,0,102
0,4.8,59.9,8146,65000,2,13.0,2,275,4.3,6,5,0,78
0,4.0,59.9,305,23995,9,6.5,2,485,4.2,5,7,5,52
0,3.9,59.9,326,326,6,4.5,2,2010,3.9,4,5,0,59
0,4.6,59.9,30,30,3,4.5,2,1550,4.6,4,5,0,10
0,3.9,59.9,206,3481,4,5.0,2,580,4.4,6,6,0,43
0,4.7,59.9,92,110223,1,5.5,2,1735,4.5,2,5,0,14
0,4.5,59.9,89,131672,1,9.0,2,215,4.4,7,6,0,16
0,5.0,59.9,8,1212,1,3.0,2,185,3.8,4,6,0,2
0,3.5,59.9,3,15,2,4.0,2,365,4.5,17,6,0,0
0,3.4,59.9,270,3442,1,4.5,2,1125,3.7,5,6,0,30
1,4.8,59.9,507,1706,1,24.0,2,185,4.8,4,5,0,74
0,4.5,59.9,98,98,13,11.5,2,0,4.5,10,6,0,12
1,4.6,59.9,2183,8957,24,14.5,2,0,4.6,10,8,5,396
0,4.6,59.9,589,589,1,20.5,2,0,4.6,22,6,0,77
0,4.7,59.9,337,36105,7,29.5,2,0,4.6,20,6,0,69
1,4.5,59.9,1643,3661,2,7.5,2,0,4.4,21,6,5,408
1,4.5,59.9,2366,8509,6,20.0,2,0,4.5,2,6,5,724
1,4.6,59.9,9361,16149,1,13.5,2,0,4.5,7,6,5,971
0,4.3,59.9,529,566,3,18.0,2,215,4.4,10,5,5,154
1,4.7,59.9,1342,142317,10,5.0,2,185,4.6,9,6,5,390
0,4.6,59.9,967,967,3,7.5,2,185,4.6,13,7,5,265
1,4.5,59.9,1113,6473,2,15.5,2,150,4.6,5,5,5,140
0,4.5,59.9,5391,5524,63,7.5,2,275,4.5,5,5,5,1200
0,4.6,59.9,1232,1232,21,11.0,2,120,4.6,27,6,5,107
1,4.4,59.9,1289,9025,2,10.5,2,120,4.3,12,6,5,273
1,4.7,59.9,21205,228599,14,25.5,2,30,4.6,6,6,5,2465
0,4.7,59.9,6241,6241,24,30.5,2,90,4.7,8,6,0,225
0,4.4,59.9,328,328,1,5.0,2,1340,4.4,5,6,0,94
1,4.7,59.9,4470,26526,4,24.0,2,0,4.7,16,6,5,1091
0,4.7,59.9,2070,29963,14,13.5,2,455,4.6,8,7,5,364
0,5.0,59.9,828,831,2,20.0,2,1340,4.7,12,6,0,226
0,4.4,59.9,2257,4322,1,25.0,2,60,4.5,24,6,5,509
1,4.4,59.9,5044,228599,3,5.5,2,485,4.6,5,6,5,1029
1,4.5,59.9,2008,4045,3,9.0,2,335,4.2,5,5,5,364
1,4.7,59.9,10865,26526,1,26.0,2,395,4.7,6,6,5,2367
0,4.6,59.9,1014,8509,2,6.5,2,610,4.5,15,6,0,333
0,4.7,59.9,440,7537,7,12.5,2,1370,4.2,4,5,0,92
0,4.5,59.9,224,478,1,4.0,2,820,4.3,4,6,5,82
0,4.1,59.9,93,6919,2,17.5,2,850,4.1,11,6,0,29
0,5.0,59.9,83,28632,2,31.0,2,425,4.5,11,6,0,4
0,4.3,59.9,3741,237963,2,13.0,2,30,4.5,29,5,0,200
0,4.7,59.9,2885,31328,1,17.0,2,0,4.7,4,5,0,742
1,4.6,59.9,2880,7,5,5.0,2,610,4.5,6,6,5,874
0,4.7,59.9,49406,2525,3,5.0,2,850,4.6,6,5,5,2525
0,4.2,59.9,4553,237963,2,7.0,2,30,4.5,21,5,0,211
0,4.6,59.9,1390,22313,5,13.5,2,120,4.6,6,6,0,275
0,4.4,59.9,9579,19028,27,11.0,2,30,4.4,20,6,5,2893
0,4.6,59.9,637,13065,1,10.5,2,550,4.2,10,6,5,111
0,4.5,59.9,2857,2857,3,8.5,2,305,4.5,12,6,5,717
0,4.2,59.9,4437,7826,4,4.5,2,30,4.5,3,6,5,945
0,4.8,59.9,4472,4472,2,27.0,2,185,4.8,6,6,0,1108
0,4.5,59.9,2048,2481,7,15.5,2,0,4.6,4,6,5,383
0,4.0,59.9,6955,13065,4,10.0,2,700,4.2,13,6,5,2023
0,4.5,59.9,7374,36105,11,15.5,2,730,4.6,2,6,0,209
0,4.6,59.9,2980,31328,2,16.5,2,90,4.7,3,5,0,826
0,4.8,59.9,517,13823,1,22.5,2,185,4.7,10,6,0,76
0,4.8,59.9,181,4322,2,5.0,2,30,4.5,5,6,0,28
0,4.8,59.9,12398,456403,1,8.0,2,90,4.5,9,6,5,605
0,4.7,59.9,127,127,3,13.5,2,760,4.7,6,5,0,16
0,4.7,59.9,1702,31328,1,19.0,2,215,4.7,4,6,0,420
0,4.6,59.9,1888,22313,3,11.0,2,120,4.6,7,6,0,471
0,4.8,59.9,864,134,7,18.0,2,185,4.8,8,6,5,69
0,4.6,59.9,1717,59419,1,7.5,2,30,4.6,6,6,5,412
1,4.7,59.9,4390,61418,26,22.0,2,730,4.5,5,6,5,607
0,3.9,59.9,5608,28034,1,10.0,2,2160,4.3,7,6,0,647
0,4.4,59.9,383,383,4,7.5,2,485,4.4,6,6,5,86
0,4.7,59.9,2549,3234,22,11.5,2,275,4.5,2,6,0,458
0,4.8,59.9,271,422,18,14.5,2,120,4.6,8,6,0,13
0,4.6,59.9,3717,31328,4,17.5,2,305,4.7,4,6,0,1267
0,4.9,59.9,950,15886,11,4.5,2,0,4.5,5,5,0,97
0,4.1,59.9,576,2932,1,5.5,2,1185,4.3,1,5,5,96
0,4.7,59.9,2550,3234,22,11.5,2,275,4.5,2,6,0,458
0,4.8,59.9,271,423,18,14.5,2,120,4.6,8,6,0,13
0,4.6,59.9,3717,31334,4,17.5,2,305,4.7,4,6,0,1267
0,4.8,59.9,950,15895,11,4.5,2,0,4.5,5,5,0,97
1,4.5,59.9,552,29359,7,10.0,2,0,4.6,14,6,5,138
0,4.8,59.9,12399,456473,1,8.0,2,90,4.5,9,6,5,605
0,4.3,59.9,1091,143297,2,16.0,2,30,4.5,11,6,5,196
0,4.5,59.9,2034,423,9,15.0,2,120,4.6,10,6,5,410
0,4.6,59.9,1718,59419,1,7.5,2,30,4.6,6,6,5,412
0,4.0,59.9,157,5037,1,14.0,2,425,4.6,17,6,0,17
0,4.8,59.9,1392,10059,4,22.0,2,30,4.8,4,6,0,479
0,4.4,59.9,680,9026,1,9.5,2,850,4.3,10,6,5,126
0,4.3,59.9,347,23995,21,8.0,2,580,4.2,6,6,5,57
0,4.8,59.9,1490,864,2,13.0,2,700,4.6,4,6,5,402
0,4.3,59.9,11602,335449,15,14.5,2,0,4.6,6,6,5,4496
0,3.9,59.9,90,2642,2,15.5,2,275,3.9,4,6,0,9
1,4.5,59.9,391,15895,9,3.5,2,30,4.5,4,5,0,35
0,4.5,59.9,104,23995,2,4.5,2,640,4.2,4,6,0,20
0,4.6,59.9,1633,143297,1,18.5,2,30,4.5,15,6,5,351
0,4.5,59.9,1050,10711,2,2.5,2,335,4.3,3,5,0,251
0,4.5,59.9,775,19274,11,11.5,2,245,4.5,11,6,0,194
0,4.1,59.9,47229,115133,6,27.5,2,0,4.3,9,6,0,500
0,4.6,59.9,646,8966,31,20.5,2,610,4.6,15,6,5,141
0,3.8,59.9,19265,115133,6,18.0,2,120,4.3,8,6,0,60
0,4.5,59.9,85,2174,3,24.0,2,120,4.5,1,6,0,17
0,5.0,59.9,451,9516,7,11.5,2,365,4.6,8,7,5,89
0,4.6,59.9,36411,53823,3,14.5,2,30,4.4,9,6,5,1716
0,4.3,59.9,395,2521,4,29.5,2,90,4.4,15,7,0,60
0,4.7,59.9,294,34748,1,4.0,2,215,4.6,10,6,5,58
0,4.5,59.9,64,23995,7,4.5,2,760,4.2,6,6,0,15
0,4.4,59.9,1921,15675,1,11.0,2,1765,4.2,3,5,5,539
0,4.7,59.9,296,1449,9,26.0,2,245,4.8,1,6,0,80
0,4.7,59.9,3330,55564,1,22.5,2,215,4.5,6,6,5,733
0,4.7,59.9,929,134,64,8.5,2,120,4.8,7,6,5,65
0,4.4,59.9,4559,335449,10,16.5,2,0,4.6,11,5,5,1132
0,4.5,59.9,32594,181852,15,14.0,2,305,4.5,12,6,0,1214
0,4.4,59.9,3751,22615,2,18.0,2,880,4.4,10,6,5,1359
0,4.5,59.9,890,5303,10,17.5,2,730,4.4,8,6,5,217
0,4.1,59.9,1498,126106,1,6.5,2,1125,4.6,11,5,0,423
0,4.5,59.9,146,17128,26,28.5,2,580,4.5,6,7,0,26
0,4.3,59.9,3742,335405,7,14.5,2,0,4.6,7,6,0,958
0,4.5,59.9,19980,93689,2,11.0,2,395,4.7,6,6,0,160
0,4.3,59.9,5494,15675,3,26.0,2,1490,4.2,5,6,5,2049
0,4.4,59.9,3245,22615,7,14.0,2,915,4.4,7,6,5,1051
0,3.9,59.9,1229,7183,3,4.5,2,945,4.3,2,6,5,362
0,4.8,59.9,670,21951,9,22.0,2,610,4.6,53,5,0,108
0,3.4,59.9,5318,110184,20,5.5,2,245,4.1,5,6,0,957
0,4.2,59.9,4220,335405,23,12.0,2,0,4.6,5,6,0,1456
0,4.8,59.9,4869,468614,6,11.5,2,580,4.8,6,6,0,1889
0,4.4,59.9,24,24,12,7.0,2,1005,4.4,6,5,0,5
0,4.1,59.9,200,56848,6,15.0,2,915,4.3,6,5,0,52
0,3.9,59.9,799,799,1,2.5,2,2525,3.9,2,6,5,116
0,3.8,59.9,329,9468,1,1.5,2,1155,4.3,3,5,5,74
0,4.8,59.9,934,52247,7,8.5,2,215,4.4,14,6,5,261
0,4.5,59.9,62,22421,1,11.5,2,945,4.4,4,6,0,22
0,4.5,59.9,319,319,5,3.5,2,580,4.5,4,6,0,71
0,4.9,59.9,774,5459,1,8.0,2,1795,4.3,5,6,0,325
0,4.0,59.9,114,8188,1,5.0,2,1185,4.2,3,5,0,33
0,4.2,59.9,725,5525,1,2.5,2,915,4.6,9,5,0,62
0,4.1,59.9,1317,335405,3,3.5,2,0,4.6,4,6,5,471
0,4.7,59.9,13152,48073,16,6.5,2,670,4.5,2,6,5,125
0,3.8,59.9,3190,335405,13,18.0,2,0,4.6,5,6,0,676
0,4.8,59.9,35,7506,1,10.5,2,215,4.7,9,6,0,9
0,4.5,59.9,146,5322,1,3.5,2,0,4.7,4,6,0,3
0,4.2,59.9,1159,135702,12,15.0,2,880,4.6,1,5,5,254
0,5.0,59.9,100,1809,1,19.5,2,30,4.8,5,6,0,5
0,4.7,59.9,320,27053,6,6.0,2,1005,4.2,14,5,0,93
0,5.0,59.9,5,11551,6,2.0,2,580,4.6,13,7,0,0
0,3.6,59.9,258,4322,1,4.5,2,30,4.5,7,6,0,21
0,4.6,59.9,44,47851,1,20.0,2,0,4.4,8,5,0,3
0,4.2,59.9,1983,3103,8,5.0,2,30,4.3,21,5,5,523
1,4.8,59.9,10723,320,10,27.5,2,0,4.6,10,6,0,127
0,4.3,59.9,5,11551,6,3.0,2,245,4.6,13,7,0,2
0,4.7,59.9,2795,228610,3,23.0,2,120,4.6,7,5,5,326
0,4.2,59.9,142,142,13,4.0,2,150,4.2,6,6,5,28
0,4.7,59.9,77,6168,1,17.0,2,395,4.7,4,5,0,14
0,4.4,59.9,217,18710,26,26.0,2,30,4.3,7,6,0,20
1,4.7,59.9,4391,61421,26,22.0,2,730,4.5,5,6,5,607
0,4.6,59.9,1746,2524,4,18.5,2,670,4.5,4,7,0,34
0,4.6,59.9,4052,4052,7,10.5,2,275,4.6,11,5,5,89
0,3.7,59.9,104,366,26,6.0,2,245,4.1,7,5,0,14
0,4.6,59.9,920,3718,26,19.5,2,150,4.5,11,6,5,165
1,5.0,59.9,40,129,5,8.0,2,30,4.6,8,6,0,3
0,4.7,59.9,384,6541,2,10.0,2,60,4.3,5,6,0,22
0,4.5,59.9,22424,342537,20,24.0,2,90,4.6,16,6,5,456
0,4.5,59.9,120,23,1,4.5,2,90,4.5,6,6,0,23
0,3.8,59.9,355,6779,1,21.0,2,670,4.5,4,6,5,108
0,4.7,59.9,2468,21911,31,15.5,2,30,4.6,13,6,0,120
0,3.8,59.9,821,2915,1,13.5,2,670,4.0,9,6,0,68
0,4.8,59.9,137,58292,3,4.5,2,515,4.5,4,5,5,15
0,4.1,59.9,916,916,1,7.5,2,945,4.1,11,6,0,70
0,4.7,59.9,163,3718,2,25.0,2,150,4.5,5,6,5,27
0,4.7,59.9,1216,14100,4,18.0,2,790,4.3,7,7,0,388
0,4.6,59.9,1492,3718,4,28.5,2,150,4.5,6,6,5,292
0,4.4,59.9,10251,141017,15,10.0,2,760,4.4,5,6,5,1908
0,3.8,59.9,367,367,1,5.0,2,1610,3.8,13,6,0,58
0,4.7,59.9,272,3999,9,20.0,2,150,4.6,13,6,5,42
0,3.9,59.9,868,6564,15,12.0,2,515,3.9,4,6,5,248
1,4.0,59.9,3156,3156,1,7.5,2,1610,4.0,4,6,5,791
0,4.2,59.9,73,821,9,9.5,2,395,4.5,1,6,0,16
0,4.5,59.9,248,2837,19,23.5,2,215,4.4,4,6,0,24
0,4.7,59.9,132,131673,3,23.0,2,150,4.4,8,6,0,18
0,3.9,59.9,1205,25,1,15.0,2,90,4.5,11,7,0,20
0,4.6,59.9,348,396,1,6.5,2,150,4.6,5,6,0,84
1,4.7,59.9,218,3718,2,5.0,2,150,4.5,9,5,0,70
0,4.6,59.9,1467,43917,4,11.5,2,760,4.5,7,5,0,141
0,4.8,59.9,862,78,2,5.5,2,790,4.7,6,6,5,201
0,3.9,59.9,149,2837,7,19.0,2,60,4.4,6,6,0,18
0,4.4,59.9,710,78,1,4.5,2,730,4.7,5,6,0,72
0,4.6,59.9,688,1610,23,11.5,2,455,4.5,8,6,0,184
0,3.4,59.9,5886,17211,6,2.0,2,760,3.9,5,6,0,112
0,4.5,59.9,680,842,15,6.0,2,1310,4.5,4,7,0,259
0,4.5,59.9,376,3718,6,14.5,2,150,4.5,4,6,5,108
0,3.8,59.9,1042,15675,3,19.0,2,1490,4.2,4,6,0,207
0,4.7,59.9,1136,9468,1,3.0,2,1460,4.3,1,5,5,272
0,4.3,59.9,2677,616,4,13.0,2,945,4.3,2,5,0,616
0,4.7,59.9,2333,14723,4,16.0,2,640,4.2,1,5,0,845
0,3.8,59.9,560,143309,2,10.5,2,30,4.5,12,6,0,126
0,4.2,59.9,571,36208,5,3.0,2,610,4.5,9,6,5,91
0,4.5,59.9,1682,131673,1,7.5,2,1035,4.4,5,6,0,59
0,4.1,59.9,87,1212,1,1.5,2,185,3.8,4,6,0,25
0,4.5,59.9,458,55564,1,3.5,2,215,4.5,3,6,0,171
0,3.4,59.9,177,317,8,3.5,2,945,3.9,11,5,0,14
0,4.3,59.9,43,2102,2,1.0,2,120,4.6,9,5,0,21
0,3.9,59.9,1955,92586,26,15.0,2,1675,4.7,16,6,0,413
0,3.8,59.9,1292,9468,2,4.0,2,1460,4.3,4,5,0,318
0,4.0,59.9,3443,3765,1,9.0,2,305,3.8,7,6,0,26
0,3.9,59.9,251,18805,3,8.0,2,945,4.4,15,6,0,36
0,4.0,59.9,134,159,1,6.5,2,1035,3.8,8,6,0,34
0,3.9,59.9,62,314607,1,2.5,2,1185,4.5,4,5,0,19
0,3.4,59.9,571,53823,1,8.5,2,880,4.4,6,6,5,107
0,4.2,59.9,1423,92586,17,7.5,2,1400,4.7,10,6,5,218
0,4.2,59.9,11,3718,5,4.0,2,150,4.5,8,5,0,4
0,4.2,59.9,27,239,6,4.0,2,670,4.4,17,6,0,2
0,3.5,59.9,446,1098,5,2.5,2,1215,3.7,8,6,0,159
0,4.7,59.9,17229,371024,1,20.0,2,150,4.7,7,6,5,3104
1,4.8,59.9,44061,2005317,24,25.0,2,0,4.7,4,5,5,6561
0,4.8,59.9,9841,70956,2,23.5,2,150,4.8,4,6,5,2039
0,4.7,59.9,25896,1067890,11,29.5,2,0,4.7,10,6,5,3086
1,4.7,59.9,28693,1067890,11,9.0,2,0,4.7,8,6,5,3894
1,4.6,59.9,39619,9,20,18.5,3,0,4.6,5,6,5,6763
0,4.7,59.9,5413,90091,3,18.5,2,30,4.7,7,5,5,650
0,4.5,59.9,80338,1067890,8,21.0,7,30,4.7,6,6,5,10571
0,4.9,59.9,4309,56177,3,7.5,2,90,4.6,4,6,5,517
0,4.4,59.9,2730,25894,14,26.0,2,150,4.6,5,5,0,591
0,4.7,59.9,9347,196466,15,16.0,2,60,4.7,4,6,5,1794
0,4.4,59.9,8096,8251,3,6.0,2,700,4.5,15,6,5,1236
0,4.3,59.9,15509,132238,17,8.0,2,640,4.6,6,6,5,3213
0,4.9,59.9,302,8251,3,2.5,2,30,4.5,7,6,0,24
0,4.5,59.9,80480,1067890,21,25.5,8,30,4.7,6,6,5,14010
0,4.5,59.9,23272,1067890,4,8.0,6,30,4.7,5,6,5,3436
0,4.8,59.9,707,6604,2,15.0,2,120,4.6,7,6,0,60
0,4.2,59.9,24993,56177,13,15.0,2,0,4.6,4,5,5,4087
0,4.7,59.9,8427,15766,1,17.0,2,30,4.8,4,6,0,77
0,4.7,59.9,953,56177,4,7.0,2,60,4.6,6,6,5,39
0,4.3,59.9,777,237997,3,3.5,2,30,4.5,27,5,5,151
0,4.8,59.9,9785,115836,1,24.0,2,245,4.6,2,6,5,1685
0,4.3,59.9,7202,87315,5,26.5,2,60,4.4,5,5,0,55
0,4.8,59.9,430,430,9,14.0,2,0,4.8,16,6,0,49
0,4.6,59.9,124,237997,3,7.5,2,30,4.5,29,5,0,27
0,4.7,59.9,1119,78714,11,6.0,2,90,4.5,6,6,0,11
0,4.8,59.9,4239,90091,3,3.0,2,150,4.7,1,5,5,919
0,4.5,59.9,11353,42207,8,6.0,2,640,4.5,12,5,5,1777
0,4.6,59.9,33245,371024,3,14.0,3,515,4.7,5,6,5,8797
0,4.8,59.9,365,4478,5,5.5,2,515,4.4,9,6,0,39
0,4.7,59.9,712,9806,16,21.0,2,365,4.5,8,6,0,93
0,4.2,59.9,184871,383500,4,6.5,2,365,4.2,3,6,0,1803
0,4.7,59.9,50,33586,2,5.5,2,30,4.3,4,6,0,17
0,4.4,59.9,9007,9007,14,13.0,2,275,4.4,7,6,5,1358
0,4.6,59.9,3366,238045,3,10.0,2,30,4.5,27,5,0,296
0,3.5,59.9,390,238045,5,24.5,2,30,4.5,45,5,0,59
0,4.2,59.9,16389,78714,13,7.5,2,0,4.5,6,6,0,273
1,4.6,59.9,2410,554913,1,10.0,2,0,4.5,15,7,5,309
0,4.8,59.9,14996,467377,12,8.0,3,215,4.7,3,6,5,2768
0,4.0,59.9,1004,1408,1,8.0,2,30,4.1,15,6,0,251
0,4.8,59.9,690,19969,6,23.0,2,150,4.5,19,5,0,82
0,4.1,59.9,13318,280785,7,5.0,2,1795,4.4,8,6,5,1451
0,4.5,59.9,583,238045,3,27.5,2,30,4.5,63,5,0,157
0,4.7,59.9,5654,5686,2,5.5,2,880,4.5,10,6,0,159
0,4.5,59.9,21519,371024,3,15.0,2,120,4.7,6,6,5,5547
0,4.2,59.9,611,81,28,19.0,2,215,4.2,5,6,0,81
1,4.6,59.9,1382,3330,1,8.5,2,90,4.7,5,6,0,62
0,4.2,59.9,18707,203,16,15.5,2,0,4.4,20,6,0,1124
0,4.3,59.9,1401,216989,1,6.5,2,60,4.2,7,5,0,30
0,4.6,59.9,225,238045,6,21.0,2,30,4.5,41,5,0,37
0,4.4,59.9,2772,280785,6,5.0,2,1215,4.4,6,6,5,442
0,4.4,59.9,49814,998465,16,11.5,2,30,4.5,9,5,5,4050
0,4.2,59.9,7567,198426,3,12.5,2,1765,4.2,8,6,5,1397
0,4.3,59.9,2423,4324,4,2.5,2,485,4.3,8,6,5,482
0,4.5,59.9,780,845,7,7.0,2,30,4.2,11,5,5,89
0,4.8,59.9,3983,26954,10,10.5,2,185,4.7,3,6,5,677
0,4.2,59.9,200,238045,3,11.0,2,30,4.5,29,5,0,42
0,4.6,59.9,2605,209645,7,30.5,2,30,4.6,6,6,5,278
1,4.4,59.9,7513,9969,1,3.5,2,365,4.4,7,5,0,174
0,4.1,59.9,502,238045,4,13.0,2,30,4.5,28,5,0,121
0,4.8,59.9,500,261330,16,6.0,2,30,4.5,9,6,0,98
0,4.3,59.9,326,261330,5,16.0,2,30,4.5,4,5,0,18
0,4.5,59.9,1433,1632,2,9.0,2,670,4.2,10,6,0,181
0,4.5,59.9,4530,238045,3,18.5,2,30,4.5,26,5,0,90
0,4.5,59.9,80,238045,3,3.0,2,0,4.5,27,5,0,22
1,4.5,59.9,895,18244,6,9.0,2,90,4.6,7,5,0,105
0,4.7,59.9,103725,216989,2,14.5,2,335,4.2,9,5,0,889
1,4.7,59.9,3090,191404,6,12.5,2,215,4.4,8,6,5,295
0,4.3,59.9,17907,988,32,18.5,2,245,4.3,12,7,5,840
0,4.5,59.9,3300,238045,6,21.0,2,30,4.5,45,5,0,94
0,4.1,59.9,4258,6274,3,12.5,2,1795,4.2,6,6,0,724
0,4.2,59.9,265,238045,5,27.5,2,30,4.5,41,5,0,28
0,4.7,59.9,17846,261330,16,14.5,2,30,4.5,25,5,0,461
0,4.5,59.9,102,5141,1,3.5,2,760,4.4,6,6,0,22
0,4.6,59.9,15256,19,1,5.0,2,1280,4.1,5,6,0,325
0,4.2,59.9,41,238045,3,9.5,2,30,4.5,33,5,0,7
0,4.4,59.9,2733,33437,4,8.0,2,790,4.3,9,5,0,148
0,4.3,59.9,3034,4478,7,3.5,2,610,4.4,10,6,0,529
0,4.3,59.9,2564,261330,5,24.0,2,30,4.5,17,5,5,283
0,4.3,59.9,218,238045,4,22.0,2,30,4.5,42,5,0,35
0,4.5,59.9,164,238045,5,13.5,2,30,4.5,24,5,0,38
0,4.5,59.9,16212,328844,1,3.5,2,670,4.7,3,6,5,366
0,4.4,59.9,990,261330,6,24.5,2,30,4.5,28,5,0,160
0,4.5,59.9,1376,60021,7,20.0,2,120,4.3,14,5,0,315
0,4.1,59.9,75848,191404,2,4.5,2,215,4.4,9,6,5,349
0,4.6,59.9,4940,27544,2,12.0,2,90,4.7,4,6,5,556
0,4.5,59.9,1951,261330,6,16.0,2,30,4.5,10,5,5,230
0,4.3,59.9,68,238045,3,10.0,2,30,4.5,31,5,0,12
0,3.9,59.9,64,87649,3,12.5,2,485,3.9,6,6,0,9
0,4.5,59.9,1283,4478,9,4.5,2,515,4.4,9,6,0,240
0,4.3,59.9,1606,7456,1,3.0,2,120,4.2,8,6,5,215
0,4.7,59.9,6018,55960,1,3.0,2,150,4.4,6,5,0,20
0,4.2,59.9,10042,280785,8,4.5,3,1705,4.4,7,6,5,1700
0,4.4,59.9,2830,12015,3,3.5,2,90,4.4,8,7,0,68
0,3.9,59.9,212,19883,4,7.5,2,215,4.1,3,5,0,24
0,4.6,59.9,5846,280785,18,14.5,2,820,4.4,19,6,0,789
0,4.2,59.9,60297,280785,26,5.0,2,1460,4.4,4,7,5,3307
0,4.6,59.9,932,1244111,1,4.0,2,1280,3.9,4,6,0,68
0,4.1,59.9,9455,54408,14,11.0,2,1340,4.3,5,6,0,1012
0,4.4,59.9,182,198426,1,12.0,2,760,4.2,5,6,0,37
0,4.3,59.9,10171,1067978,2,9.0,2,1825,4.7,6,5,5,1961
0,4.7,59.9,5202,5202,63,6.5,2,1215,4.7,1,5,5,669
0,4.3,59.9,10272,10557,11,25.0,2,880,4.3,5,6,5,1599
0,4.5,59.9,1623,1623,1,2.5,2,1675,4.5,6,6,0,230
0,4.4,59.9,108,473,2,5.0,2,150,4.4,8,6,0,22
0,4.0,59.9,13294,23289,2,9.5,2,580,4.4,6,6,0,215
0,4.2,59.9,18709,203,16,15.5,2,0,4.4,20,6,0,1124
0,4.2,59.9,77248,81057,9,8.0,2,580,4.2,14,6,0,323
0,4.1,59.9,101637,383500,2,2.5,2,425,4.2,3,6,0,431
0,4.7,59.9,1650,2089,3,6.0,2,820,4.4,8,6,5,223
0,4.5,59.9,232,43517,4,3.0,2,90,4.4,7,6,0,39
0,4.4,59.9,7015,55960,1,6.0,2,150,4.4,8,5,0,20
0,3.9,59.9,96,47159,11,7.5,2,880,3.7,3,6,0,10
0,4.1,59.9,815,1,1,13.0,2,1245,4.0,9,6,0,20
0,4.1,59.9,755,2114561,8,4.0,2,275,4.6,4,6,5,73
0,3.6,59.9,2810,728456,2,6.0,2,365,4.1,15,6,0,82
0,3.6,59.9,19391,71733,1,12.0,2,580,4.1,4,5,0,100
0,4.3,59.9,2423,33437,1,2.5,2,1005,4.3,5,6,0,79
0,3.8,59.9,611,4478,2,2.5,2,610,4.4,8,6,0,67
0,4.1,59.9,2489,198426,2,6.5,2,1610,4.2,8,6,0,377
0,4.0,59.9,84,88,1,2.0,2,1095,4.1,6,5,0,29
0,3.9,59.9,962,10556,1,6.5,2,1280,4.3,4,6,0,194
0,4.0,59.9,6441,8699,1,1.5,2,1825,4.5,4,6,0,243
0,3.8,59.9,2832,4615,17,5.5,2,2220,4.0,4,6,0,121
0,3.9,59.9,373,1643,13,5.0,2,1310,4.4,4,5,0,65
0,3.7,59.9,7782,43330,1,3.5,2,1675,4.1,3,6,0,298
0,4.1,59.9,1246,10556,5,4.5,2,1340,4.3,4,6,0,44
0,4.3,59.9,1193,1193,2,17.0,2,0,4.3,13,6,0,25
0,4.3,59.9,216,473,1,10.5,2,0,4.4,15,6,0,39
0,5.0,59.9,47,8594,1,2.0,2,335,4.5,3,6,0,6
